更新时间,#genre#
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源|1920x1080
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40$订阅源
🎥咪咕直播,#genre#
咪咕直播1,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3$|1920x1080
咪咕直播2,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=3$|1920x1080
咪咕直播3,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=3$|1920x1080
咪咕直播4,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=3$|1920x1080
咪咕直播5,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=3$|1920x1080
咪咕直播6,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=3$|1920x1080
咪咕直播7,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=3$|1920x1080
咪咕直播8,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=3$|1920x1080
咪咕直播9,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=3$|1920x1080
咪咕直播10,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=3$|1920x1080
咪咕直播11,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=3$|1920x1080
咪咕直播12,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=3$|1920x1080
咪咕直播13,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=3$|1920x1080
咪咕直播14,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=3$|1920x1080
咪咕直播15,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3$|1920x1080
咪咕直播16,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=3$|1920x1080
咪咕直播17,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3$|1920x1080
咪咕直播18,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=3$|1920x1080
咪咕直播19,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3$|1920x1080
咪咕直播20,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3$|1920x1080
咪咕直播21,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=3$|1920x1080
咪咕直播22,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=3$|1920x1080
咪咕直播23,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3$|1920x1080
咪咕直播24,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=3$|1920x1080
咪咕直播25,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3$|1920x1080
咪咕直播26,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3$|1920x1080
咪咕直播27,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=3$|1920x1080
咪咕直播28,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3$|1920x1080
咪咕直播29,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3$|1920x1080
咪咕直播30,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3$|1920x1080
咪咕直播31,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=3$|1920x1080
咪咕直播32,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3$|1920x1080
咪咕直播33,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=3$|1920x1080
咪咕直播34,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=3$|1920x1080
咪咕直播35,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=3$|1920x1080
咪咕直播36,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=3$|1920x1080
咪咕直播37,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=3$|1920x1080
咪咕直播38,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=3$|1920x1080
咪咕直播39,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=3$|1920x1080
咪咕直播40,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=3$|1920x1080
咪咕直播41,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=3$|1920x1080
咪咕直播42,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=3$|1920x1080
咪咕直播43,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=3$|1920x1080
咪咕直播44,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=3$|1920x1080
咪咕直播45,http://gslbservzqhsw.itv.cmvideo.cn/index.m3u8?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=3$|1920x1080
🏀体育频道,#genre#
CCTV-5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226019/index.m3u8$订阅源
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8$订阅源
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$订阅源
CCTV-5,http://113.57.93.165:9900/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$订阅源
CCTV-5,http://222.70.23.103:6666/udp/239.45.1.69:5140$订阅源|1920x1080
CCTV-5,http://113.25.70.59:8891/udp/239.1.1.12:8012$订阅源|1920x1080
CCTV-5,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265005/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=no$订阅源|1920x1080
CCTV-5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5,http://139.196.228.200:5678/mghd1080.php?id=cctv5$订阅源|1920x1080
CCTV-5,http://171.213.194.169:888/rtp/239.93.42.37:5140$四川电信组播源|1920x1080
CCTV-5,http://171.213.203.64:8088/rtp/239.93.42.37:5140$四川电信组播源|1920x1080
CCTV-5,http://27.18.7.3:4022/rtp/239.69.1.123:10376$湖北电信组播源|1920x1080
CCTV-5,http://ds.shixd.cn:5957/rtp/239.49.9.32:6000$江苏电信组播源|1920x1080
CCTV-5,http://49.72.158.64:9000/rtp/239.49.9.32:6000$江苏电信组播源|1920x1080
CCTV-5,http://ds.shixd.cn:5957/rtp/239.49.1.5:6000$江苏电信组播源|1920x1080
CCTV-5,http://49.72.158.64:9000/rtp/239.49.1.5:6000$江苏电信组播源|1920x1080
CCTV-5,http://36.49.51.252:30007/rtp/239.37.0.232:5540$吉林电信组播源|1920x1080
CCTV-5,http://36.49.51.252:30007/rtp/239.37.0.190:5540$吉林电信组播源|1920x1080
CCTV-5,http://182.32.160.32:9997/rtp/239.21.2.46:5002$山东电信组播源|1920x1080
CCTV-5+,http://183.223.157.33:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://58.48.5.186:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8$订阅源
CCTV-5+,http://123.182.60.29:9002/hls/17/index.m3u8$订阅源
CCTV-5+,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265016&livemode=1&stbId=3$订阅源|1920x1080
CCTV-5+,http://220.249.114.102:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8$订阅源
CCTV-5+,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
CCTV-5+,http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265016/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265016&livemode=1&stbId=no$订阅源|1920x1080
CCTV-5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$订阅源
CCTV-5+,http://171.213.194.169:888/rtp/239.93.1.36:8004$四川电信组播源|1920x1080
CCTV-5+,http://171.213.203.64:8088/rtp/239.93.1.36:8004$四川电信组播源|1920x1080
CCTV-5+,http://27.18.7.3:4022/rtp/239.69.1.12:9712$湖北电信组播源|1920x1080
CCTV-5+,http://ds.shixd.cn:5957/rtp/239.49.8.137:6000$江苏电信组播源|1920x1080
CCTV-5+,http://49.72.158.64:9000/rtp/239.49.8.137:6000$江苏电信组播源|1920x1080
CCTV-5+,http://36.49.51.252:30007/rtp/239.37.0.121:5540$吉林电信组播源|1920x1080
CCTV-5+,http://182.32.160.32:9997/rtp/239.21.1.142:5002$山东电信组播源|1920x1080
CCTV-5+,http://122.9.151.210:887/rtp/238.255.2.185:5999$贵州电信组播源
CCTV-5+,http://111.194.239.45:6060/rtp/239.3.1.130:8004$北京联通组播源|1920x1080
CCTV-5+,http://114.252.225.255:8000/rtp/239.3.1.130:8004$北京联通组播源|1920x1080
广东体育,http://www.zzlag.top:9003/hls/30/index.m3u8$订阅源
广东体育,http://1b6467f415.iok.la:9931/tsfile/live/1014_1.m3u8$订阅源
广东体育,http://219.159.194.66:8181/tsfile/live/1001_1.m3u8$订阅源
广东体育,http://222.218.158.86:8181/tsfile/live/1001_1.m3u8$订阅源
广东体育,http://218.13.170.98:9901/tsfile/live/0019_1.m3u8$订阅源
广东体育,http://120.238.84.44:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
纬来体育,http://42.51.0.238:9999/php2/xz4.php?id=62$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40$订阅源
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8$订阅源
纬来体育,http://211.72.65.236:8585/.m3u8$订阅源|1920x1080
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8$订阅源
纬来体育,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8585/.m3u8$订阅源
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281$订阅源
五星体育,http://210.22.75.86:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
五星体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281$订阅源
五星体育,http://222.70.23.103:6666/udp/239.45.3.210:5140$订阅源|1920x1080
五星体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IAS$订阅源
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140$组播源
五星体育,http://222.70.23.103:6666/rtp/239.45.3.210:5140$组播源|1920x1080
五星体育,http://60.164.128.167:8029/rtp/239.255.29.45:8231$组播源|1920x1080
五星体育,http://42.92.117.243:8888/rtp/239.255.29.45:8231$组播源|1920x1080
五星体育,http://42.92.117.243:8888/rtp/239.255.29.45:8231$甘肃电信组播源|1920x1080
五星体育,http://60.164.128.167:8029/rtp/239.255.29.45:8231$甘肃电信组播源|1920x1080
体育赛事,http://182.32.160.32:9997/rtp/239.21.2.44:5002$山东电信组播源|1920x1080
体育赛事,http://111.194.239.45:6060/rtp/239.3.1.157:8176$北京联通组播源|1920x1080
体育赛事,http://114.252.225.255:8000/rtp/239.3.1.157:8176$北京联通组播源|1920x1080
体育赛事,http://114.246.180.128:4022/rtp/239.3.1.157:8176$北京联通组播源|1920x1080
体育赛事,http://123.56.129.203:4310/rtp/225.1.8.81:8176$
劲爆体育,http://www.72444165.xyz:5005/itv/bestzb/5000000002000029972$订阅源
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IAS$订阅源
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281$订阅源
劲爆体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281$订阅源
劲爆体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281$
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281$
劲爆体育,http://ds.shixd.cn:5957/rtp/239.49.1.180:6000$江苏电信组播源|1920x1080
劲爆体育,http://49.72.158.64:9000/rtp/239.49.1.180:6000$江苏电信组播源|1920x1080
爱体育,http://171.213.194.169:888/rtp/239.93.0.135:9008$四川电信组播源|1920x1080
爱体育,http://171.213.203.64:8088/rtp/239.93.0.135:9008$四川电信组播源|1920x1080
爱体育,http://171.213.203.64:8088/rtp/239.93.0.135:9008$|1920x1080
超级体育,http://www.72444165.xyz:5005/itv/ystenlive/1000000001000009601$订阅源
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009601/1.m3u8$订阅源
超级体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8$订阅源
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000007755/1.m3u8$订阅源
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8$订阅源
超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009204/1.m3u8$订阅源
超级体育,http://[2409:8087:1a0a:df::4016]/wh7f454c46tw2798497282_1170252542/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8?icpid=88888888&RTS=1713110634&from=4&hms_devid=992&online=1713110634&vqe=3$订阅源
超级体育,http://[2409:8087:1a01:df::4013]/TVOD/88888888/224/3221225635/main.m3u8$订阅源
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8$订阅源
超级体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010063/1.m3u8$订阅源
精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8$订阅源
精品体育,http://[2409:8087:74d9:21::6]/270000001128/9900000102/index.m3u8$订阅源
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$订阅源
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/1.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3$订阅源|1920x1080
精品体育,http://[2409:8087:1a01:df::4005]/TVOD/88888888/224/3221225526/main.m3u8$订阅源
精品体育,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=no$订阅源|1920x1080
精品体育,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000014634$订阅源
精品体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$订阅源
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/index.m3u8$订阅源
精品体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$订阅源
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a$订阅源
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d$订阅源
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca$订阅源
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8$订阅源
辽宁体育,http://tvbox6.com/tv/bfgd.php?id=611$订阅源
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8$
山东体育,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://112.234.23.81:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://fangke.blueswords.com:9901/tsfile/live/0111_1.m3u8$订阅源
山东体育,http://221.0.78.198:1681/hls/10224/index.m3u8$订阅源
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8$订阅源
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8$订阅源
山东体育,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8$订阅源
山东体育,http://120.224.178.16:9901/tsfile/live/0111_1.m3u8$订阅源
山东体育,http://182.32.160.32:9997/rtp/239.21.1.141:5002$山东电信组播源|1920x1080
成都体育,http://171.213.194.169:888/rtp/239.93.0.224:1281$四川电信组播源|1920x1080
成都体育,http://171.213.203.64:8088/rtp/239.93.0.224:1281$四川电信组播源|1920x1080
成都体育,http://171.213.203.64:8088/rtp/239.93.0.224:1281$|1920x1080
江苏体育,http://ds.shixd.cn:5957/rtp/239.49.8.117:8000$江苏电信组播源|1920x1080
江苏体育,http://49.72.158.64:9000/rtp/239.49.8.117:8000$江苏电信组播源|1920x1080
江苏体育,http://ds.shixd.cn:5957/rtp/239.49.1.19:6000$江苏电信组播源|1920x1080
江苏体育,http://49.72.158.64:9000/rtp/239.49.1.19:6000$江苏电信组播源|1920x1080
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd$
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8$
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv$
吉林篮球,http://36.49.51.252:30007/rtp/239.37.0.216:5540$吉林电信组播源|1920x1080
吉林篮球,http://36.49.51.252:30007/rtp/239.37.0.216:5540$|1920x1080
睛彩篮球,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8$订阅源
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226147/index.m3u8$订阅源
睛彩篮球,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000270006/1.m3u8$订阅源
睛彩篮球,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8$订阅源
睛彩篮球,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226506/index.m3u8$订阅源
睛彩篮球,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221226027/main.m3u8$订阅源
睛彩篮球,http://[2409:8087:74d9:21::6]/270000001128/9900000118/index.m3u8$订阅源
睛彩篮球,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226508/index.m3u8$订阅源
睛彩篮球,http://[2409:8087:1a01:df::7005]/TVOD/88888888/224/3221225895/main.m3u8$订阅源
睛彩篮球,http://[2409:8087:1a01:df::4055]/TVOD/88888888/224/3221225901/main.m3u8$订阅源
睛彩篮球,http://111.194.239.45:6060/rtp/239.3.1.126:8001$北京联通组播源|1920x1080
睛彩篮球,http://114.252.225.255:8000/rtp/239.3.1.126:8001$北京联通组播源|1920x1080
睛彩篮球,http://114.246.180.128:4022/rtp/239.3.1.126:8001$北京联通组播源|1920x1080
睛彩篮球,http://123.113.106.229:4022/rtp/239.3.1.126:8001$组播源|1920x1080
睛彩羽毛球,http://111.194.239.45:6060/rtp/239.3.1.127:8001$北京联通组播源|1920x1080
睛彩羽毛球,http://114.252.225.255:8000/rtp/239.3.1.127:8001$北京联通组播源|1920x1080
睛彩羽毛球,http://114.246.180.128:4022/rtp/239.3.1.127:8001$北京联通组播源|1920x1080
睛彩羽毛球,http://123.113.106.229:4022/rtp/239.3.1.127:8001$组播源|1920x1080
睛彩广场舞,http://111.194.239.45:6060/rtp/239.3.1.128:8001$北京联通组播源|1920x1080
睛彩广场舞,http://114.252.225.255:8000/rtp/239.3.1.128:8001$北京联通组播源|1920x1080
睛彩广场舞,http://114.246.180.128:4022/rtp/239.3.1.128:8001$北京联通组播源|1920x1080
风云足球,http://58.19.38.162:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://58.57.21.166:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://112.234.23.81:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.229:80/PLTV/4/224/3221228668/1.m3u8?accountinfo=7Nbs4SAtmisdhfg9u9VfuRylKFo%2FsFe211XeT0tFiPe3sKM6ExysDo0g3A9CbIkx5b%2FFw3kQIXPRRrkOn3II%2B%2Fc0Ta4f4DIFOsGdGiU4JeF8fi9dPYnTHN8Os8jC4LZfFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024257%2C-1%2C36.156.32.22%2C20241026024257%2CG_FENGSHANGZQ-CQ%2C1734208109853_10%3A13%3A6D%3AA1%3A26%3A38%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436166_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_FENGSHANGZQ-CQ%2FG_FENGSHANGZQ-CQ&icpid=88888888&from=5&popid=5&hms_devid=6449&prioritypopid=5$订阅源
风云足球,http://59.62.8.250:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://ds.shixd.cn:5957/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://49.72.158.64:9000/rtp/239.49.9.6:6000$江苏电信组播源|1920x1080
风云足球,http://ds.shixd.cn:5957/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
风云足球,http://49.72.158.64:9000/rtp/239.49.1.61:6000$江苏电信组播源|1920x1080
足球频道,http://171.213.194.169:888/rtp/239.93.0.197:9040$四川电信组播源|1920x1080
足球频道,http://171.213.203.64:8088/rtp/239.93.0.197:9040$四川电信组播源|1920x1080
足球频道,http://182.32.160.32:9997/rtp/239.21.1.162:5002$山东电信组播源|1920x1080
足球频道,http://111.194.239.45:6060/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
足球频道,http://114.252.225.255:8000/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
足球频道,http://114.246.180.128:4022/rtp/239.3.1.89:4120$北京联通组播源|1920x1080
足球频道,http://42.92.117.243:8888/rtp/239.255.29.25:8231$甘肃电信组播源|1920x1080
足球频道,http://60.164.128.167:8029/rtp/239.255.29.25:8231$甘肃电信组播源|1920x1080
足球频道,http://113.57.20.158:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$
足球频道,http://42.92.117.243:8888/rtp/239.255.29.25:8231$|1920x1080
魅力足球,http://www.72444165.xyz:5005/itv/bestzb/5000000011000031207$订阅源
